rebalanced_slabs,n_rebalanced_slabs,miss_ratio,throughput,n_alloc_failures,trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,monitor_interval,uuid,qps,wss,number_of_objects,file_name,memory_requirement,compulsory_miss_ratio_byte,max_req_size,max_obj_size,trace_file,time_span,purpose,min_req_size,number_of_req_GiB,cpu_requirement,download_path,category,compulsory_miss_ratio_req,number_of_obj_GiB,num_slab_classes,frequency_mean,min_obj_size,poolRebalanceIntervalSec,lru2qColdPct,thresholdMI,mhMovingAverageParam,mhMinDiff,rebalanceOnRecordAccess,countColdTailHitsOnly,rebalanceStrategy,rebalanceDiffRatio,lruRefreshSec,allocFactor,mhOnlyUpdateHitIfRebalance,minRequestsObserved,thresholdAI,minAllocSize,maxAllocSize,lamaMinThreshold,cacheSizeMB,lru2qHotPct,maxDecayInterval,mhMinDiffRatio,poolResizeIntervalSec,emrHigh,emrLow,moveOnSlabRelease,thresholdAD,thresholdMD,enableLookaside,onlySetIfMiss,replayGeneratorConfig,generator,numThreads,zstdTrace,repeatTraceReplay,compressed,numOps,ignoreLargeReq,repeatOpCount,timestampFactor,traceFileName,useTraceTimer,prepopulateCache,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
920,920,0.09594642488650318,562617.2069653135,0,meta_202210_kv,1482478166,0.01,4,220,tail-age,LRU,,50000,meta_202210_kv-40d794324de21569a3e8176d34ce31fa,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,4194304,,884,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.004003811412626235,0.004003811412626235,
12139,12139,0.06298731754812233,838801.4114397991,0,meta_202210_kv,1482478166,0.01,4,220,hits,LRU,,50000,meta_202210_kv-d3558e9e23aab82eebea157ea69405b7,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,4194304,,884,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.03696291875100709,0.03696291875100709,
0,0,0.09995023629912941,1269091.4938936513,0,meta_202210_kv,1482478166,0.01,4,220,disabled,LRU,,50000,meta_202210_kv-1fb28aac15600de52b2cd4d84905d7c9,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,disabled,,0,1.25,,,,72,4194304,,884,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,0.0,
351,351,0.058676089803537786,802283.7371107925,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,LRU,,50000,meta_202210_kv-d21c66c4ee4438bc956ba66f998ddec1,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,4194304,,884,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.04127414649559163,0.04127414649559163,0.006274657673440563
29559,29559,0.06495074747697835,769600.6395059465,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits,LRU,,50000,meta_202210_kv-4cb2eaf76c8f28681cbb24e73817442f,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,4194304,,884,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.034999488822151065,0.034999488822151065,
471,54,0.07019404493543145,67931.45375859238,0,meta_202210_kv,1482478166,0.01,4,220,lama,LRU2Q,,1000000,meta_202210_kv-b62496ab5dfb847ad0654254106818e5,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,lama,,0,1.25,,,,72,4194304,1e-05,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.023500392652663182,0.029756191363697962,
711,711,0.06871595976004412,768846.1784772967,0,meta_202210_kv,1482478166,0.01,4,220,eviction-rate,LRU2Q,,50000,meta_202210_kv-7ee9f0da4eac30750007d74d13a129a2,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.024978477828050516,0.031234276539085296,
0,0,0.09369443758809463,862521.4249887174,0,meta_202210_kv,1482478166,0.01,4,220,free-mem,LRU2Q,,50000,meta_202210_kv-52cb975dbb65d917548ba1adae3bef15,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,0.00625579871103478,
2674,2674,0.09251366809000275,453713.68910025945,0,meta_202210_kv,1482478166,0.01,4,220,tail-age,LRU2Q,,50000,meta_202210_kv-6159e741cc8735718c45702bbe5ba750,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0011807694980918854,0.007436568209126665,
11348,11348,0.06275895600610147,768647.1541412642,0,meta_202210_kv,1482478166,0.01,4,220,hits,LRU2Q,,50000,meta_202210_kv-3679bacf89906663c3da382378f4bdb6,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.030935481581993163,0.03719128029302794,
0,0,0.09369443758809463,734754.9512911987,0,meta_202210_kv,1482478166,0.01,4,220,disabled,LRU2Q,,50000,meta_202210_kv-3fa00a0b35639cb799d4ad2e8c9f4714,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,0.00625579871103478,
448,448,0.051600046971619275,885739.6362964531,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,LRU2Q,cold,50000,meta_202210_kv-01e99a10fbb37234d41e187ee2e4cd43,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,4194304,,884,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.04209439061647536,0.04835018932751014,0.014909126155723769
29546,29546,0.06650917312734304,828343.7845424988,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits,LRU2Q,cold,50000,meta_202210_kv-6464b490ea74bee4b797ae3f3f7a99db,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,4194304,,884,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.02718526446075159,0.03344106317178637,
358,358,0.058592905441819505,700662.4881526921,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits-tuned,TINYLFU,,50000,meta_202210_kv-82878497315642cb28d5f867b24c70b3,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,4194304,,884,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.04148523763148631,0.04135733085730991,0.006592716995199234
29559,29559,0.06518562243701874,724690.3990900314,0,meta_202210_kv,1482478166,0.01,4,220,marginal-hits,TINYLFU,,50000,meta_202210_kv-6f04cd6baa1113f768a05aad6d3c27a8,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,0.3,,,,marginal-hits-old,,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.034892520636287075,0.034764613862110674,
460,54,0.07431051028376495,72540.94941502271,0,meta_202210_kv,1482478166,0.01,4,220,lama,TINYLFU,,1000000,meta_202210_kv-869d83c161e242b77ebd34b4c7487f55,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,lama,,0,1.25,,,,72,4194304,1e-05,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.025767632789540862,0.02563972601536446,
711,711,0.07380310989349168,626366.481493353,0,meta_202210_kv,1482478166,0.01,4,220,eviction-rate,TINYLFU,,50000,meta_202210_kv-ab21426bcffc45d973cc475c02b609f0,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.02627503317981414,0.02614712640563774,
0,0,0.10007814307330581,741952.7855912397,0,meta_202210_kv,1482478166,0.01,4,220,free-mem,TINYLFU,,50000,meta_202210_kv-76cb9c3c4313c9090f6edaaf7af3d1fd,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,free-mem,,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,-0.00012790677417640062,
21636,21636,0.10681427465961074,558772.616130312,0,meta_202210_kv,1482478166,0.01,4,220,tail-age,TINYLFU,,50000,meta_202210_kv-3a6d2ef64540786e652e24070321df44,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,tail-age,0.25,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,-0.006736131586304928,-0.006864038360481328,
11872,11872,0.0629409465447736,726206.3640497264,0,meta_202210_kv,1482478166,0.01,4,220,hits,TINYLFU,,50000,meta_202210_kv-fefa2968168dd15ef334933cbb893a08,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,hits,0.1,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.037137196528532215,0.037009289754355815,
0,0,0.10007814307330581,702550.5160423327,0,meta_202210_kv,1482478166,0.01,4,220,disabled,TINYLFU,,50000,meta_202210_kv-263ab15d7557601370ffb2b5dda3a148,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,1326.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,,,,,,,disabled,,0,1.25,,,,72,4194304,,884,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,-0.00012790677417640062,
922,27,0.07088046786113679,70502.46733172418,0,meta_202210_kv,1482478166,0.02,4,439,lama,LRU,,1000000,meta_202210_kv-394bfe4db4afcd06a560c953b6b141ec,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,lama,,0,1.25,,,,72,4194304,1e-05,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.010507866731036888,0.010507866731036888,
1744,1744,0.05073093872466517,706634.7446447343,0,meta_202210_kv,1482478166,0.02,4,439,eviction-rate,LRU,,50000,meta_202210_kv-5c2cf8af0b1903191ea987231cf28874,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,4194304,,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.030657395867508506,0.030657395867508506,
0,0,0.08138833459217368,788989.0816372514,0,meta_202210_kv,1482478166,0.02,4,439,free-mem,LRU,,50000,meta_202210_kv-69d9468639c32625af05d2aec065845a,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,4194304,,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,0.0,
1336,1336,0.07867658875186428,519237.91576109297,0,meta_202210_kv,1482478166,0.02,4,439,tail-age,LRU,,50000,meta_202210_kv-f60dda5ac08b9546ac9325f568047088,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,4194304,,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.002711745840309393,0.002711745840309393,
8766,8766,0.046671022607155215,722467.6562533166,0,meta_202210_kv,1482478166,0.02,4,439,hits,LRU,,50000,meta_202210_kv-81e402814390f45012d834cf170ce8db,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,4194304,,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.03471731198501846,0.03471731198501846,
0,0,0.08138833459217368,917675.0943369498,0,meta_202210_kv,1482478166,0.02,4,439,disabled,LRU,,50000,meta_202210_kv-5b53ae37fa1b712831f980eca051648b,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,,,,True,,disabled,,0,1.25,,,,72,4194304,,1760,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.0,0.0,
606,606,0.04273908476571789,724933.9696210293,0,meta_202210_kv,1482478166,0.02,4,439,marginal-hits-tuned,LRU,,50000,meta_202210_kv-66191c757c4b1ce6a17770fc924a2d05,3430.6936,85.63371957193017,48009053,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,2640.0,0.103,523288,523340,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,432122,efficiency,8,809.1686,2.5,metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,meta-kv,0.0324,83.3087,50,30.8791,60,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,4194304,,1760,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1482478166,True,True,1,/mntData2/data/oracleReuse/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,True,True,work_dir_meta,0.03864924982645579,0.03864924982645579,0.00564441635088473
